CustomerID,Gender,Age,AgeGroup,Country,City,MembershipType,JoinDate
3086,Male,72,65+,Netherlands,Rotterdam,None,2022-04-18
3087,Female,21,18-24,United States,New York,Silver,2024-03-19
3088,Male,58,55-64,United States,New York,Silver,2025-09-18
3089,Male,58,55-64,Canada,Vancouver,None,2023-04-26
3090,Male,83,65+,Canada,Ottawa,Gold,2024-01-01
3091,Male,79,65+,United States,Houston,None,2023-05-21
3092,Female,43,35-44,United States,Chicago,None,2022-12-31
3093,Female,54,45-54,United States,New York,None,2022-09-30
3094,Female,22,18-24,United States,Chicago,None,2024-10-25
3095,Male,72,65+,Brazil,Rio de Janeiro,None,2024-03-03
3096,Female,78,65+,Canada,Ottawa,None,2025-05-26
3097,Female,75,65+,South Korea,Seoul,None,2022-12-22
3098,Male,55,55-64,Brazil,Sao Paulo,None,2023-03-14
3099,Male,75,65+,Australia,Sydney,Silver,2024-10-06
3100,Female,51,45-54,Brazil,Salvador,None,2025-09-18
3101,Female,26,25-34,United States,Austin,Platinum,2022-07-02
3102,Female,47,45-54,France,Lyon,None,2024-05-13
3103,Female,18,18-24,Netherlands,Amsterdam,Silver,2022-06-06
3104,Female,28,25-34,France,Lyon,Gold,2023-01-16
3105,Female,49,45-54,Canada,Toronto,Gold,2022-01-29
3106,Female,41,35-44,France,Toulouse,None,2024-10-23
3107,Female,17,Under 18,United States,Austin,Silver,2024-09-03
3108,Female,38,35-44,United States,Chicago,Gold,2024-06-24
3109,Male,46,45-54,United States,Los Angeles,Platinum,2025-09-12
3110,Male,40,35-44,United States,Chicago,Silver,2025-09-10
3111,Male,47,45-54,India,Delhi,None,2024-02-23
3112,Male,35,35-44,France,Paris,Silver,2025-07-17
3113,Female,42,35-44,Spain,Valencia,Gold,2022-04-08
3114,Male,50,45-54,India,Delhi,Silver,2024-05-31
3115,Male,28,25-34,China,Shenzhen,Gold,2025-01-11
3116,Female,67,65+,United States,Austin,None,2024-07-14
3117,Female,33,25-34,United States,Houston,Platinum,2023-06-18
3118,Other,82,65+,United Kingdom,London,Gold,2022-11-09
3119,Male,39,35-44,United States,Los Angeles,Gold,2022-01-25
3120,Female,24,18-24,Japan,Yokohama,Platinum,2024-12-27
3121,Male,53,45-54,Canada,Calgary,None,2022-01-07
3122,Male,76,65+,Netherlands,Rotterdam,Gold,2025-04-12
3123,Female,53,45-54,United States,New York,None,2025-09-10
3124,Female,39,35-44,Egypt,Giza,None,2025-12-20
3125,Male,75,65+,Nigeria,Lagos,Silver,2023-01-27
3126,Female,51,45-54,China,Guangzhou,Silver,2022-11-19
3127,Female,47,45-54,Canada,Vancouver,None,2024-12-28
3128,Male,23,18-24,United Kingdom,London,Platinum,2024-03-22
3129,Male,61,55-64,Nigeria,Kano,Gold,2022-11-06
3130,Female,25,25-34,Poland,Wroclaw,Platinum,2025-11-20
3131,Female,67,65+,United States,Seattle,None,2023-11-13
3132,Female,72,65+,Germany,Frankfurt,Silver,2024-11-17
3133,Female,56,55-64,United States,Houston,Gold,2023-03-12
3134,Female,51,45-54,United Kingdom,Glasgow,Silver,2023-04-30
3135,Female,78,65+,Germany,Berlin,Gold,2025-12-22
3136,Male,32,25-34,United States,Houston,None,2022-03-07
3137,Male,22,18-24,United States,Austin,Silver,2023-10-15
3138,Female,79,65+,United States,Phoenix,Platinum,2025-11-30
3139,Male,34,25-34,United States,Phoenix,Gold,2025-12-30
3140,Female,75,65+,United States,Phoenix,None,2024-07-25
3141,Male,26,25-34,United States,Los Angeles,Gold,2022-04-30
3142,Male,42,35-44,Canada,Toronto,None,2025-04-14
3143,Male,71,65+,Canada,Toronto,Silver,2022-12-02
3144,Male,29,25-34,United States,Los Angeles,None,2022-04-27
3145,Female,29,25-34,United States,Los Angeles,Gold,2024-06-30
3146,Male,40,35-44,United States,Boston,Gold,2024-04-23
3147,Female,63,55-64,United States,Phoenix,Platinum,2023-01-13
3148,Female,63,55-64,United States,Houston,Silver,2025-09-07
3149,Female,64,55-64,United States,Houston,Silver,2024-06-19
3150,Female,38,35-44,United States,Los Angeles,None,2024-07-10
3151,Female,68,65+,India,Chennai,Silver,2022-08-22
3152,Female,48,45-54,United States,Boston,Platinum,2023-07-10
3153,Female,41,35-44,Canada,Montreal,Gold,2024-04-12
3154,Female,81,65+,China,Shanghai,None,2023-03-13
3155,Male,84,65+,United States,Houston,None,2024-05-04
3156,Male,81,65+,United States,Austin,None,2022-05-26
3157,Male,52,45-54,France,Toulouse,Gold,2024-09-05
3158,Female,47,45-54,United States,Boston,Silver,2022-01-05
3159,Female,22,18-24,Australia,Melbourne,None,2025-02-11
3160,Female,78,65+,India,Hyderabad,Silver,2023-05-17
3161,Male,35,35-44,Egypt,Giza,None,2025-09-25
3162,Male,42,35-44,Kenya,Mombasa,Silver,2024-04-10
3163,Male,39,35-44,United States,Austin,None,2023-06-19
3164,Male,49,45-54,Spain,Valencia,Gold,2025-08-07
3165,Male,41,35-44,United States,Los Angeles,Silver,2024-06-24
3166,Female,30,25-34,Canada,Toronto,Silver,2025-12-10
3167,Female,39,35-44,Canada,Toronto,None,2022-08-01
3168,Male,33,25-34,United States,Austin,Platinum,2022-05-24
3169,Male,68,65+,United Kingdom,Leeds,None,2025-11-03
3170,Female,63,55-64,Japan,Osaka,None,2023-02-23
3171,Male,16,Under 18,United States,Chicago,None,2024-11-16
3172,Female,69,65+,France,Marseille,None,2022-02-16
3173,Female,59,55-64,South Africa,Durban,Silver,2022-06-04
3174,Female,55,55-64,United States,New York,None,2023-05-20
3175,Male,49,45-54,United States,Seattle,None,2025-04-26
3176,Male,60,55-64,United States,Los Angeles,Gold,2024-08-12
3177,Male,20,18-24,United States,Houston,Silver,2022-04-21
3178,Female,37,35-44,United States,Boston,None,2023-08-31
3179,Female,56,55-64,United Kingdom,Glasgow,Gold,2023-05-03
3180,Female,78,65+,France,Marseille,None,2025-04-01
3181,Female,31,25-34,Nigeria,Kano,Gold,2022-05-12
3182,Male,63,55-64,United States,Houston,Silver,2022-04-08
3183,Male,80,65+,Germany,Munich,Platinum,2023-04-25
3184,Female,76,65+,India,Delhi,Gold,2024-07-23
3185,Male,67,65+,France,Nice,None,2025-03-04
3186,Male,69,65+,Canada,Ottawa,Silver,2025-12-29
3187,Female,59,55-64,Canada,Vancouver,Silver,2025-05-09
3188,Male,48,45-54,Japan,Kyoto,Silver,2022-10-01
3189,Male,77,65+,United States,Phoenix,Silver,2023-07-09
3190,Male,62,55-64,United States,Houston,Silver,2025-11-10
3191,Female,79,65+,United States,Houston,Silver,2024-04-05
3192,Male,25,25-34,United Kingdom,Edinburgh,Silver,2025-01-27
3193,Male,22,18-24,India,Hyderabad,None,2024-11-29
3194,Male,41,35-44,Australia,Brisbane,Gold,2023-04-17
3195,Male,25,25-34,United States,Phoenix,Platinum,2023-10-26
3196,Male,57,55-64,New Zealand,Christchurch,Silver,2023-09-11
3197,Male,76,65+,United Kingdom,Manchester,Silver,2025-10-12
3198,Female,27,25-34,United States,Los Angeles,Silver,2022-06-05
3199,Other,75,65+,Germany,Frankfurt,None,2022-08-13
3200,Male,72,65+,United States,Houston,Silver,2024-09-24
3201,Male,20,18-24,Italy,Rome,Silver,2024-06-13
3202,Male,42,35-44,Germany,Hamburg,None,2024-03-30
3203,Male,50,45-54,United Kingdom,Edinburgh,None,2024-01-29
3204,Other,79,65+,United Kingdom,Manchester,Silver,2022-09-22
3205,Male,51,45-54,United States,Austin,Silver,2022-12-11
3206,Male,73,65+,Canada,Calgary,Silver,2024-02-08
3207,Female,45,45-54,Australia,Adelaide,None,2022-04-04
3208,Female,34,25-34,United States,Seattle,None,2025-10-29
3209,Male,69,65+,India,Hyderabad,Gold,2025-11-20
3210,Male,16,Under 18,United Kingdom,Manchester,Gold,2025-11-15
3211,Male,50,45-54,United States,Houston,Gold,2024-09-22
3212,Female,20,18-24,United States,Houston,Silver,2025-03-06
3213,Female,18,18-24,United States,Phoenix,None,2022-12-07
3214,Male,21,18-24,South Korea,Incheon,Silver,2022-07-28
3215,Male,25,25-34,Canada,Calgary,Silver,2024-08-30
3216,Male,36,35-44,South Africa,Cape Town,Platinum,2023-06-15
3217,Female,81,65+,France,Toulouse,None,2025-08-30
3218,Female,17,Under 18,United States,Seattle,Silver,2024-06-09
3219,Female,79,65+,United States,Los Angeles,Silver,2022-12-18
3220,Female,48,45-54,Australia,Perth,Silver,2022-09-13
3221,Female,73,65+,United States,Phoenix,Gold,2022-11-21
3222,Male,56,55-64,France,Lyon,Silver,2025-06-30
3223,Female,66,65+,Spain,Madrid,Silver,2025-06-13
3224,Male,70,65+,United Kingdom,Glasgow,None,2024-10-04
3225,Male,62,55-64,Brazil,Salvador,None,2024-07-02
3226,Male,77,65+,South Korea,Incheon,Silver,2023-02-05
3227,Male,82,65+,United States,Chicago,Gold,2023-01-03
3228,Female,17,Under 18,Canada,Ottawa,Silver,2025-07-03
3229,Female,31,25-34,United Kingdom,Manchester,Silver,2023-12-16
3230,Female,83,65+,United States,New York,Platinum,2024-10-04
3231,Male,69,65+,United States,Los Angeles,None,2025-11-10
3232,Male,55,55-64,United States,Los Angeles,Silver,2025-04-14
3233,Male,49,45-54,China,Shanghai,Gold,2024-08-27
3234,Male,60,55-64,Italy,Rome,Platinum,2024-07-25
3235,Female,66,65+,United States,New York,Gold,2024-12-21
3236,Male,31,25-34,United States,Houston,Silver,2025-11-03
3237,Female,74,65+,Japan,Tokyo,Silver,2024-09-02
3238,Female,48,45-54,India,Delhi,Gold,2025-06-09
3239,Female,68,65+,United States,Houston,None,2025-10-12
3240,Female,39,35-44,China,Shenzhen,Gold,2025-10-14
3241,Female,73,65+,Japan,Tokyo,Silver,2024-10-07
3242,Female,43,35-44,United States,Los Angeles,None,2025-09-16
3243,Female,48,45-54,Canada,Calgary,Silver,2023-12-19
3244,Male,41,35-44,United States,Seattle,Platinum,2024-06-23
3245,Male,52,45-54,United States,Houston,Silver,2024-11-14
3246,Female,27,25-34,United Kingdom,Edinburgh,Platinum,2025-05-29
3247,Female,29,25-34,United States,Phoenix,Platinum,2022-09-08
3248,Male,38,35-44,Brazil,Sao Paulo,Silver,2023-06-23
3249,Male,63,55-64,Canada,Toronto,None,2025-03-07
3250,Female,67,65+,Spain,Madrid,Platinum,2022-05-26
3251,Male,60,55-64,Australia,Melbourne,Gold,2023-09-14
3252,Male,34,25-34,Germany,Berlin,Silver,2023-12-12
3253,Female,25,25-34,Germany,Frankfurt,Silver,2023-08-16
3254,Male,67,65+,United States,Austin,None,2022-07-06
3255,Female,61,55-64,United States,Phoenix,Gold,2024-07-03
3256,Female,48,45-54,United Kingdom,Leeds,Platinum,2022-10-29
3257,Female,48,45-54,India,Hyderabad,None,2022-06-18
3258,Female,83,65+,Mexico,Mexico City,Gold,2024-05-07
3259,Female,59,55-64,United States,Phoenix,Silver,2022-03-29
3260,Male,40,35-44,United States,Houston,None,2023-01-09
3261,Female,38,35-44,Brazil,Salvador,Silver,2025-06-07
3262,Female,82,65+,United Kingdom,Glasgow,Gold,2022-01-22
3263,Male,49,45-54,United States,Phoenix,Silver,2022-03-16
3264,Female,19,18-24,United States,Boston,None,2023-03-05
3265,Male,28,25-34,United States,Boston,Platinum,2022-11-28
3266,Male,22,18-24,United States,Houston,Silver,2024-03-27
3267,Female,24,18-24,India,Bangalore,Platinum,2022-11-16
3268,Female,33,25-34,United States,Chicago,None,2023-12-16
3269,Male,42,35-44,Japan,Tokyo,Silver,2022-04-26
3270,Male,76,65+,India,Hyderabad,Silver,2023-04-05
3271,Male,69,65+,United States,Los Angeles,None,2023-01-30
3272,Male,66,65+,New Zealand,Christchurch,Platinum,2024-11-13
3273,Male,82,65+,Poland,Krakow,Silver,2022-08-06
3274,Male,34,25-34,Egypt,Cairo,Gold,2023-01-12
3275,Female,83,65+,United States,Boston,None,2025-01-13
3276,Other,16,Under 18,India,Bangalore,None,2024-11-14
3277,Female,16,Under 18,Canada,Toronto,Silver,2023-05-18
3278,Male,72,65+,United Kingdom,London,Platinum,2022-10-25
3279,Male,45,45-54,Canada,Calgary,Gold,2025-08-30
3280,Male,74,65+,India,Bangalore,Gold,2022-04-17
3281,Female,24,18-24,United States,Houston,Gold,2025-06-24
3282,Female,33,25-34,Canada,Ottawa,Silver,2023-06-13
3283,Female,74,65+,Netherlands,The Hague,Silver,2023-03-08
3284,Female,17,Under 18,France,Paris,None,2025-06-10
3285,Male,79,65+,South Korea,Seoul,Gold,2025-08-11
3286,Female,82,65+,United States,Chicago,None,2024-12-15
3287,Male,36,35-44,Germany,Hamburg,None,2022-03-27
3288,Male,41,35-44,India,Bangalore,None,2024-10-25
3289,Female,30,25-34,United Kingdom,Glasgow,None,2025-05-31
3290,Female,31,25-34,United States,Chicago,None,2022-04-23
3291,Female,73,65+,United States,Chicago,None,2025-09-02
3292,Female,82,65+,Australia,Sydney,Silver,2022-09-19
3293,Male,62,55-64,United States,New York,None,2024-02-11
3294,Female,67,65+,United States,Chicago,None,2024-08-17
3295,Female,16,Under 18,Brazil,Brasilia,Silver,2023-04-24
3296,Other,27,25-34,China,Beijing,None,2024-09-25
3297,Female,33,25-34,Nigeria,Lagos,None,2023-06-10
3298,Male,47,45-54,Australia,Melbourne,None,2023-08-24
3299,Male,32,25-34,Australia,Adelaide,Gold,2022-03-25
3300,Female,45,45-54,Australia,Adelaide,None,2025-08-31
3301,Male,52,45-54,Japan,Kyoto,None,2022-12-28
3302,Female,43,35-44,India,Hyderabad,Gold,2025-11-20
3303,Female,65,65+,United States,Austin,None,2023-02-10
3304,Male,62,55-64,United Kingdom,Leeds,Gold,2022-08-12
3305,Male,43,35-44,India,Chennai,None,2023-08-04
3306,Female,24,18-24,Australia,Sydney,None,2022-11-22
3307,Female,84,65+,Sweden,Stockholm,Gold,2025-01-08
3308,Other,46,45-54,United States,New York,Silver,2025-11-26
3309,Male,43,35-44,Nigeria,Ibadan,None,2024-07-05
3310,Female,53,45-54,India,Chennai,Silver,2025-03-20
3311,Male,65,65+,Japan,Osaka,Gold,2025-06-09
3312,Female,58,55-64,France,Toulouse,Platinum,2022-12-07
3313,Female,75,65+,Italy,Turin,None,2025-11-09
3314,Male,26,25-34,Japan,Tokyo,Silver,2025-08-06
3315,Female,62,55-64,China,Shenzhen,Gold,2025-10-09
3316,Female,73,65+,Canada,Ottawa,None,2024-07-22
3317,Male,64,55-64,United States,Seattle,Silver,2025-08-12
3318,Female,54,45-54,Australia,Perth,Silver,2024-03-18
3319,Female,38,35-44,Canada,Calgary,None,2024-12-07
3320,Male,82,65+,Sweden,Stockholm,Silver,2024-12-23
3321,Male,67,65+,India,Delhi,Platinum,2025-07-26
3322,Female,41,35-44,China,Guangzhou,Gold,2022-11-23
3323,Female,83,65+,India,Delhi,Silver,2022-02-24
3324,Female,79,65+,France,Toulouse,Gold,2023-08-20
3325,Male,44,35-44,South Korea,Busan,None,2025-04-11
3326,Male,22,18-24,United States,Austin,None,2023-09-14
3327,Male,30,25-34,Spain,Barcelona,None,2023-06-22
3328,Female,83,65+,China,Guangzhou,None,2023-08-04
3329,Male,82,65+,New Zealand,Christchurch,Silver,2024-08-06
3330,Male,69,65+,United States,New York,Platinum,2022-05-18
3331,Male,25,25-34,Brazil,Brasilia,Gold,2025-05-25
3332,Female,45,45-54,United States,Phoenix,Silver,2023-08-30
3333,Male,57,55-64,United States,Houston,None,2024-08-10
3334,Female,21,18-24,United States,New York,None,2022-08-07
3335,Male,56,55-64,United States,Seattle,Silver,2025-10-04
3336,Male,71,65+,United States,Chicago,None,2024-07-02
3337,Female,71,65+,South Korea,Busan,Silver,2022-09-27
3338,Female,45,45-54,France,Lyon,Gold,2025-08-15
3339,Male,66,65+,Germany,Cologne,Gold,2024-04-05
3340,Male,59,55-64,Spain,Valencia,Silver,2024-12-20
3341,Female,44,35-44,Italy,Milan,None,2025-02-10
3342,Female,46,45-54,South Africa,Durban,Platinum,2023-10-08
3343,Male,69,65+,Spain,Madrid,Silver,2023-04-27
3344,Female,31,25-34,Brazil,Sao Paulo,Silver,2023-11-22
3345,Male,74,65+,United States,Los Angeles,Platinum,2025-05-24
3346,Female,21,18-24,Germany,Hamburg,None,2024-06-07
3347,Male,31,25-34,United Kingdom,London,Gold,2022-03-16
3348,Male,84,65+,United States,Boston,Platinum,2025-10-16
3349,Male,59,55-64,United States,Seattle,None,2023-09-28
3350,Male,33,25-34,Canada,Montreal,Platinum,2025-10-25
3351,Male,21,18-24,Netherlands,Rotterdam,Platinum,2022-03-11
3352,Male,47,45-54,Canada,Vancouver,None,2024-10-30
3353,Male,77,65+,Japan,Yokohama,Silver,2022-02-12
3354,Male,55,55-64,United States,Phoenix,Silver,2023-10-05
3355,Male,20,18-24,United States,Houston,Gold,2025-01-29
3356,Male,69,65+,Brazil,Sao Paulo,Platinum,2022-11-19
3357,Female,50,45-54,United States,Los Angeles,Platinum,2022-04-15
3358,Female,34,25-34,France,Marseille,Silver,2022-09-06
3359,Female,51,45-54,United States,Houston,Gold,2022-11-17
3360,Male,68,65+,United States,Phoenix,Platinum,2022-01-12
3361,Male,67,65+,Canada,Toronto,None,2025-10-30
3362,Male,24,18-24,Germany,Munich,None,2023-06-19
3363,Male,30,25-34,United States,Houston,Silver,2024-06-06
3364,Female,72,65+,Japan,Osaka,Gold,2022-03-31
3365,Female,36,35-44,United States,Los Angeles,None,2025-05-28
3366,Male,78,65+,France,Paris,Silver,2024-10-11
3367,Male,25,25-34,India,Hyderabad,Platinum,2024-02-15
3368,Female,78,65+,Canada,Ottawa,None,2022-08-04
3369,Female,50,45-54,Canada,Ottawa,None,2023-10-06
3370,Female,18,18-24,United States,New York,Platinum,2025-03-30
3371,Female,24,18-24,Australia,Perth,None,2024-07-19
3372,Male,50,45-54,United Kingdom,Edinburgh,Gold,2023-03-18
3373,Female,22,18-24,United States,Los Angeles,None,2022-07-17
3374,Male,77,65+,United States,Austin,None,2025-06-08
3375,Male,17,Under 18,France,Toulouse,None,2025-09-01
3376,Female,70,65+,Mexico,Guadalajara,Silver,2022-01-24
3377,Female,76,65+,United States,Los Angeles,Silver,2022-09-12
3378,Female,76,65+,Nigeria,Kano,None,2022-06-01
3379,Female,29,25-34,Canada,Ottawa,Silver,2025-10-13
3380,Male,65,65+,United States,Phoenix,Platinum,2025-02-21
3381,Female,65,65+,Canada,Montreal,None,2024-03-01
3382,Male,74,65+,Brazil,Sao Paulo,None,2024-07-19
3383,Female,68,65+,South Africa,Johannesburg,Silver,2023-07-24
3384,Female,20,18-24,Canada,Vancouver,Platinum,2022-07-25
3385,Male,61,55-64,Canada,Toronto,Gold,2025-08-04
3386,Male,29,25-34,United Kingdom,Edinburgh,None,2025-08-08
3387,Female,20,18-24,United Kingdom,Birmingham,None,2022-12-21
3388,Female,65,65+,Canada,Ottawa,Silver,2024-09-10
3389,Male,44,35-44,United States,Chicago,Platinum,2025-09-14
3390,Male,72,65+,France,Nice,Gold,2024-01-04
3391,Female,66,65+,United Kingdom,Leeds,Gold,2022-01-22
3392,Male,28,25-34,India,Bangalore,None,2024-11-27
3393,Male,39,35-44,France,Paris,None,2023-09-27
3394,Male,71,65+,Spain,Madrid,None,2024-07-09
3395,Female,53,45-54,United States,Chicago,Silver,2024-11-07
3396,Female,31,25-34,Sweden,Stockholm,Silver,2022-01-03
3397,Male,66,65+,France,Lyon,None,2025-05-25
3398,Female,61,55-64,France,Nice,None,2025-08-02
3399,Female,77,65+,Germany,Frankfurt,Silver,2022-11-15
3400,Female,51,45-54,United States,Los Angeles,Silver,2025-05-03
3401,Female,71,65+,United States,Houston,Silver,2024-06-17
3402,Male,69,65+,Germany,Frankfurt,None,2024-04-24
3403,Male,31,25-34,South Korea,Incheon,None,2024-06-17
3404,Female,45,45-54,Mexico,Monterrey,None,2024-02-08
3405,Female,48,45-54,United States,Chicago,Gold,2025-11-16
3406,Female,30,25-34,United Kingdom,Glasgow,None,2025-03-21
3407,Female,56,55-64,Canada,Vancouver,Silver,2024-01-08
3408,Female,72,65+,Canada,Montreal,Silver,2022-07-29
3409,Female,20,18-24,United States,Chicago,Gold,2025-05-16
3410,Female,79,65+,India,Delhi,Silver,2025-10-11
3411,Male,73,65+,Canada,Toronto,Gold,2025-02-13
3412,Male,59,55-64,Mexico,Guadalajara,Silver,2025-09-28
3413,Male,76,65+,United States,Boston,Silver,2024-08-01
3414,Female,75,65+,South Korea,Busan,None,2023-09-23
3415,Male,82,65+,Brazil,Rio de Janeiro,None,2023-11-10
3416,Male,17,Under 18,Canada,Vancouver,Gold,2024-05-21
3417,Male,78,65+,China,Shenzhen,Platinum,2022-01-03
3418,Female,53,45-54,France,Paris,None,2024-08-24
3419,Male,71,65+,Canada,Vancouver,Silver,2022-03-27
3420,Female,42,35-44,Australia,Melbourne,None,2025-02-26
3421,Female,47,45-54,Australia,Brisbane,None,2025-03-12
3422,Male,65,65+,United States,Los Angeles,Silver,2025-04-23
3423,Male,44,35-44,United States,Austin,None,2023-04-09
3424,Female,38,35-44,Japan,Tokyo,Gold,2024-10-29
3425,Male,24,18-24,United States,Boston,None,2023-02-25
3426,Male,16,Under 18,India,Hyderabad,None,2025-04-10
3427,Female,76,65+,Spain,Seville,None,2023-06-01
3428,Female,48,45-54,Canada,Calgary,Gold,2023-02-10
3429,Male,35,35-44,Japan,Yokohama,None,2022-04-20
3430,Male,57,55-64,Mexico,Monterrey,Silver,2023-12-20
3431,Female,83,65+,United States,Chicago,Silver,2022-07-13
3432,Female,62,55-64,United States,Seattle,Silver,2025-07-19
3433,Female,52,45-54,Australia,Sydney,Silver,2024-07-27
3434,Female,73,65+,South Korea,Incheon,Silver,2024-10-06
3435,Female,17,Under 18,India,Chennai,Platinum,2025-11-17
3436,Male,84,65+,United States,Houston,None,2025-01-20
3437,Male,65,65+,United Kingdom,London,None,2023-01-02
3438,Male,68,65+,Germany,Frankfurt,None,2023-10-24
3439,Female,32,25-34,United Kingdom,London,Silver,2022-05-09
3440,Male,37,35-44,United States,New York,None,2024-02-05
3441,Female,59,55-64,China,Shenzhen,Gold,2024-06-06
3442,Male,80,65+,India,Chennai,Silver,2022-07-24
3443,Female,33,25-34,Japan,Osaka,Gold,2025-03-02
3444,Female,62,55-64,United States,Seattle,Gold,2024-08-15
3445,Male,37,35-44,United States,Seattle,Gold,2023-07-08
3446,Male,77,65+,United States,Houston,Platinum,2024-05-22
3447,Male,56,55-64,France,Marseille,Silver,2023-01-26
3448,Male,44,35-44,Italy,Naples,None,2025-11-30
3449,Female,84,65+,Mexico,Guadalajara,Silver,2024-05-23
3450,Male,25,25-34,United States,Boston,Silver,2024-01-03
3451,Female,43,35-44,United Kingdom,Leeds,None,2023-07-25
3452,Male,63,55-64,Canada,Montreal,None,2023-11-29
