BookID,ISBN,Title,AuthorID,PublisherID,Genre,SubGenre,Language,PublicationYear,Format,Pages,UnitCost,UnitPrice,Rating,ReviewCount
1061,978-539-44175-3,The Distant Legacy,279,73,Biography,Political Biography,English,2004,Audiobook,182,5.82,13.17,3.9,77
1062,978-477-99534-2,The Midnight Compass,35,96,Science Fiction,Space Opera,English,2020,eBook,655,4.89,10.89,4.1,172
1063,978-118-97557-3,The Whispering Letter,350,92,Horror,Slasher,Italian,2005,Paperback,707,6.75,18.77,3.6,124
1064,978-269-35666-5,The Endless Orchard,72,42,Self-Help,Career Development,Portuguese,2015,Hardcover,754,11.94,27.48,3.7,37
1065,978-906-72436-3,The Distant Mirror,104,15,Thriller,Spy Thriller,English,1992,eBook,490,5.86,10.73,4.2,119
1066,978-404-22065-3,The Midnight Symphony,294,42,Children,Chapter Book,English,2000,Paperback,488,8.75,18.24,4.0,102
1067,978-733-58637-0,The Secret Orchard,259,61,Young Adult,YA Contemporary,English,2017,Hardcover,639,13.62,29.04,4.0,204
1068,978-732-17078-8,The Forgotten River,113,48,Mystery,Detective,Spanish,1999,Hardcover,564,11.62,31.17,3.4,190
1069,978-378-13227-3,The Midnight Harbor,34,77,Fantasy,Fairy Tale Retelling,English,2004,Audiobook,670,16.09,27.76,3.9,95
1070,978-283-78749-2,The Distant River,98,65,Self-Help,Personal Finance,English,1992,Hardcover,372,9.15,21.74,3.7,310
1071,978-721-54529-0,The Restless Orchard,23,4,Fiction,Literary Fiction,English,2008,eBook,773,5.71,12.82,3.7,49
1072,978-184-81498-5,The Forgotten Horizon,494,93,Children,Picture Book,English,2002,Audiobook,422,9.7,22.41,3.6,23
1073,978-544-86648-7,The Secret Storm,40,28,Biography,Autobiography,English,2020,eBook,293,2.52,5.84,3.9,233
1074,978-898-41572-0,The Distant River,355,12,Mystery,Crime Thriller,Spanish,2004,Hardcover,645,16.92,33.86,3.4,40
1075,978-739-41171-1,The Fading Echo,188,25,History,Ancient History,English,2019,eBook,554,5.33,10.51,3.9,26
1076,978-787-57996-1,The Wandering Storm,152,83,Thriller,Action Thriller,English,2022,eBook,154,4.03,8.06,3.7,46
1077,978-174-92970-5,The Fading Journey,2,80,Thriller,Psychological Thriller,Japanese,2020,Paperback,236,4.97,13.54,3.4,55
1078,978-279-32772-8,The Ancient Kingdom,14,45,Mystery,Noir,English,2016,eBook,145,3.22,5.44,2.8,11
1079,978-347-79271-3,The Distant Legacy,499,52,Young Adult,YA Contemporary,English,2011,Hardcover,523,14.56,27.55,4.4,83
1080,978-362-23185-3,The Fading Journey,398,28,Cooking,World Cuisine,English,2007,eBook,732,8.09,14.17,4.3,64
1081,978-274-62560-6,The Endless Flame,141,99,Children,Early Reader,English,1992,Audiobook,345,6.71,17.2,3.5,88
1082,978-973-33573-6,The Secret Labyrinth,289,55,Mystery,Crime Thriller,English,1994,Paperback,197,7.5,12.87,4.3,8
1083,978-248-35455-2,The Endless Garden,449,12,Poetry,Contemporary Poetry,French,2003,Audiobook,715,13.88,26.16,3.3,66
1084,978-736-50231-1,The Forgotten Legacy,156,55,Fantasy,Fairy Tale Retelling,Spanish,2013,Paperback,624,10.39,21.86,3.7,347
1085,978-627-46418-3,The Silent Promise,481,7,Romance,Romantic Comedy,English,1990,eBook,501,3.85,10.81,3.6,164
1086,978-648-35203-6,The Fading Garden,264,14,Fiction,Literary Fiction,English,2023,eBook,259,2.91,7.05,3.7,27
1087,978-292-39855-6,The Golden Horizon,228,22,Poetry,Sonnets,English,2025,Hardcover,590,16.34,29.2,4.3,57
1088,978-376-74825-5,The Shattered Promise,449,10,Fiction,Contemporary Fiction,German,1992,Audiobook,376,7.89,17.74,3.7,61
1089,978-645-34239-7,The Broken Compass,229,86,History,Ancient History,English,1993,Audiobook,291,6.49,12.5,3.7,216
1090,978-368-31289-2,The Shattered Legacy,32,63,Science Fiction,Cyberpunk,English,2020,Paperback,325,7.61,14.29,4.3,82
1091,978-724-88748-3,The Broken Promise,75,51,Mystery,Detective,French,1997,eBook,163,3.36,6.17,3.9,66
1092,978-135-72730-0,The Broken Chronicle,366,74,Children,Chapter Book,English,1996,Paperback,463,6.71,15.05,3.6,30
1093,978-165-65288-7,The Midnight Symphony,316,62,Poetry,Classic Poetry,English,1996,Hardcover,647,15.21,26.34,4.0,68
1094,978-754-73782-5,The Frozen Shadow,432,62,Fiction,Short Stories,English,2015,Hardcover,698,14.55,34.4,4.4,82
1095,978-654-86411-2,The Fading Symphony,99,57,Science Fiction,Hard Sci-Fi,Japanese,1994,Paperback,626,11.4,20.4,4.5,120
1096,978-138-43909-0,The Whispering Chronicle,261,36,Romance,Contemporary Romance,Chinese,1996,Hardcover,732,16.43,36.02,3.2,38
1097,978-908-72852-6,The Broken Mirror,188,1,Business,Leadership,Chinese,2004,Hardcover,794,13.67,33.45,3.2,27
1098,978-104-77623-6,The Broken Mirror,481,56,Fiction,Literary Fiction,English,2011,Audiobook,275,7.6,17.44,4.4,36
1099,978-959-21464-5,The Forgotten Harbor,400,78,Science Fiction,Dystopian,English,2025,Paperback,423,8.56,15.57,3.7,172
1100,978-755-78698-1,The Scarlet Journey,116,91,Biography,Memoir,Portuguese,1998,eBook,356,4.54,9.02,2.7,139
1101,978-988-52882-8,The Broken Shadow,372,24,Romance,Romantic Comedy,Portuguese,1999,Hardcover,599,10.62,27.65,3.5,165
1102,978-953-47332-6,The Scarlet Legacy,361,93,Fiction,Literary Fiction,English,2009,Hardcover,705,14.34,37.63,3.7,63
1103,978-381-57730-5,The Fading Compass,196,6,History,World History,English,2005,eBook,742,7.15,13.71,3.7,168
1104,978-780-66384-5,The Last Orchard,213,24,Children,Early Reader,English,2011,Paperback,182,4.77,11.64,4.3,176
1105,978-289-80142-8,The Broken River,119,85,Science Fiction,Hard Sci-Fi,English,1998,Paperback,480,7.16,17.81,3.4,109
1106,978-524-36609-8,The Midnight Mirror,190,10,Young Adult,YA Dystopian,English,2012,Audiobook,201,8.96,16.67,4.4,80
1107,978-315-66506-5,The Fading Garden,51,48,Fiction,Contemporary Fiction,English,2023,Paperback,350,5.39,12.51,4.1,132
1108,978-536-39495-3,The Whispering Storm,319,66,Young Adult,YA Romance,English,2014,Paperback,455,5.71,15.56,3.2,24
1109,978-884-68645-3,The Fading Labyrinth,251,5,Mystery,Crime Thriller,Spanish,2016,eBook,553,4.7,10.31,3.7,157
1110,978-492-35855-7,The Midnight Journey,305,18,Mystery,Crime Thriller,English,1992,Hardcover,673,19.44,39.48,4.2,12
1111,978-183-47388-5,The Wandering Flame,482,39,Science Fiction,Space Opera,English,2022,eBook,816,5.75,11.5,3.9,72
1112,978-391-12807-0,The Midnight Harbor,184,81,Cooking,World Cuisine,Chinese,2015,Paperback,355,6.54,17.93,4.1,87
1113,978-807-86334-1,The Restless Labyrinth,64,77,Self-Help,Career Development,English,2012,Hardcover,511,12.75,27.51,3.6,63
1114,978-569-81621-8,The Broken Compass,188,29,Young Adult,YA Romance,Portuguese,1995,Paperback,168,4.87,11.08,4.2,181
1115,978-603-53325-7,The Silent Labyrinth,177,40,Mystery,Cozy Mystery,English,2009,Paperback,198,6.54,14.15,3.7,28
1116,978-487-48449-8,The Golden Compass,240,16,Fiction,Short Stories,English,2014,eBook,797,5.35,14.84,5.0,52
1117,978-363-31340-3,The Scarlet Flame,423,45,Fiction,Short Stories,English,2012,Audiobook,776,12.39,29.24,3.2,81
1118,978-637-45001-7,The Frozen Legacy,497,82,Biography,Celebrity Biography,Portuguese,1994,eBook,777,6.99,13.69,5.0,28
1119,978-669-13934-7,The Wandering Journey,317,10,Romance,Romantic Comedy,English,1991,Paperback,303,4.52,11.84,3.4,56
1120,978-907-12108-2,The Whispering Journey,400,21,Horror,Psychological Horror,English,2007,Audiobook,576,13.08,22.18,4.6,285
1121,978-655-63645-1,The Hidden Compass,145,30,Horror,Psychological Horror,English,2015,eBook,280,3.47,5.8,4.4,185
1122,978-994-54110-8,The Secret River,184,1,Romance,Paranormal Romance,Chinese,2003,Hardcover,597,12.79,29.06,3.4,236
1123,978-843-84087-0,The Ancient Echo,439,91,Biography,Political Biography,English,2014,Hardcover,459,14.76,28.38,4.2,98
1124,978-170-63258-5,The Frozen Storm,182,83,Thriller,Legal Thriller,English,2024,Hardcover,773,18.66,36.67,3.6,159
1125,978-452-16140-5,The Wandering Orchard,186,33,Young Adult,YA Romance,French,2022,Hardcover,381,11.66,29.76,4.1,189
1126,978-445-56889-6,The Forgotten Storm,449,10,Children,Picture Book,English,2012,Paperback,570,10.19,22.8,4.0,23
1127,978-102-36774-2,The Fading Chronicle,401,51,Children,Picture Book,English,2016,Paperback,581,11.08,18.62,3.7,52
1128,978-262-76235-6,The Frozen Garden,390,42,Fiction,Historical Fiction,English,1993,Audiobook,671,9.18,24.03,3.7,65
1129,978-785-24554-1,The Golden Letter,363,15,Thriller,Spy Thriller,English,1993,Paperback,156,6.54,13.25,4.1,214
1130,978-416-62771-7,The Whispering Compass,327,40,Business,Marketing,English,2015,Hardcover,444,15.08,30.17,3.4,31
1131,978-232-28161-1,The Ancient Journey,276,92,Thriller,Action Thriller,English,2018,Audiobook,436,8.35,21.32,3.4,226
1132,978-358-82699-6,The Hidden Journey,358,15,Science Fiction,Dystopian,German,1996,Paperback,279,7.08,14.64,4.4,72
1133,978-346-91204-7,The Golden Compass,18,88,Science Fiction,Space Opera,French,2011,Hardcover,683,20.31,35.05,4.1,146
1134,978-256-95794-1,The Silent Flame,29,4,Fiction,Short Stories,French,2000,Hardcover,702,11.63,30.7,3.2,59
1135,978-190-34474-2,The Frozen Kingdom,435,45,Horror,Slasher,English,1993,eBook,177,1.94,4.88,3.3,10
1136,978-786-14989-7,The Frozen Legacy,47,9,Fiction,Contemporary Fiction,English,2003,Paperback,599,7.92,19.13,2.7,181
1137,978-841-69557-0,The Silent Promise,325,70,History,Ancient History,Spanish,2006,eBook,723,6.25,11.63,4.4,209
1138,978-546-27831-1,The Distant Promise,158,43,Thriller,Legal Thriller,Portuguese,2017,eBook,322,3.97,8.03,4.3,86
1139,978-653-46263-4,The Shattered Horizon,374,61,Fantasy,Fairy Tale Retelling,English,2021,eBook,562,4.78,10.05,3.3,105
1140,978-926-36009-8,The Last Kingdom,237,96,Cooking,Quick Meals,German,2023,eBook,556,4.53,8.26,4.3,61
1141,978-857-29148-5,The Frozen Harbor,152,88,Horror,Gothic Horror,Spanish,1993,eBook,133,2.37,3.99,5.0,63
1142,978-129-49417-3,The Forgotten Journey,356,73,Poetry,Classic Poetry,Spanish,2023,eBook,691,4.92,12.34,3.1,147
1143,978-956-84320-8,The Silent Compass,491,35,Business,Leadership,English,2008,Hardcover,645,16.61,30.03,3.6,155
1144,978-160-10528-4,The Ancient Legacy,392,72,Cooking,World Cuisine,German,1996,Paperback,309,5.9,13.33,3.0,242
1145,978-123-20723-3,The Distant Promise,115,55,Young Adult,YA Fantasy,English,2013,Paperback,339,5.12,13.24,4.4,194
1146,978-462-65532-3,The Distant Echo,443,67,History,Ancient History,English,1992,Paperback,657,7.66,18.49,3.8,118
1147,978-770-37818-2,The Broken Flame,500,70,Young Adult,YA Dystopian,English,2006,Paperback,681,8.5,18.89,3.7,166
1148,978-172-36987-2,The Distant Journey,136,77,Biography,Autobiography,Japanese,2019,eBook,170,4.18,7.27,4.0,136
1149,978-363-43658-6,The Ancient Chronicle,325,74,Science Fiction,Hard Sci-Fi,Spanish,2024,Paperback,371,6.8,14.48,3.6,130
1150,978-336-18640-0,The Fading Journey,375,53,Thriller,Legal Thriller,English,2000,Paperback,557,9.93,19.71,3.7,152
1151,978-457-56506-6,The Shattered Journey,312,20,Self-Help,Career Development,English,1996,Paperback,209,4.82,13.46,4.1,192
1152,978-986-33284-1,The Last Letter,498,99,Fiction,Literary Fiction,French,2010,Audiobook,819,10.98,29.99,3.6,81
1153,978-397-66227-3,The Broken Shadow,127,8,Poetry,Contemporary Poetry,Japanese,1995,Paperback,266,8.53,14.59,3.6,9
1154,978-287-76245-1,The Shattered Labyrinth,105,61,Cooking,Healthy Eating,English,2025,eBook,726,6.66,11.9,3.8,89
1155,978-209-20900-4,The Forgotten Legacy,444,23,Biography,Political Biography,English,2001,Paperback,165,6.53,13.82,4.0,42
1156,978-278-45323-6,The Midnight Compass,35,64,Self-Help,Productivity,English,1996,Paperback,732,9.35,23.37,4.2,231
1157,978-219-55550-3,The Shattered Promise,16,46,Poetry,Spoken Word,English,1998,eBook,148,2.51,6.98,4.2,266
1158,978-615-24370-1,The Scarlet Shadow,449,3,Biography,Memoir,English,2003,Audiobook,596,12.84,21.62,3.1,35
1159,978-478-78025-2,The Hidden Letter,425,94,Young Adult,YA Contemporary,English,2016,eBook,372,3.0,8.53,4.7,86
1160,978-547-55219-7,The Distant Kingdom,68,76,Self-Help,Personal Finance,English,2021,Audiobook,442,6.46,15.77,3.9,84
1161,978-848-90804-2,The Broken Echo,414,34,Romance,Romantic Comedy,English,2016,Paperback,196,7.54,14.48,3.7,45
1162,978-621-19865-6,The Frozen Orchard,360,36,Horror,Psychological Horror,English,2013,Audiobook,594,13.07,22.36,3.4,115
1163,978-239-71854-2,The Broken Tide,454,56,Science Fiction,Dystopian,English,1999,eBook,555,3.64,9.59,5.0,39
1164,978-438-63420-1,The Quiet Orchard,194,78,Mystery,Crime Thriller,Chinese,2023,eBook,344,3.5,6.44,5.0,146
1165,978-381-73060-6,The Secret Promise,162,99,Young Adult,YA Romance,English,2025,eBook,450,3.9,9.0,4.9,208
1166,978-843-36942-4,The Forgotten Kingdom,178,85,Young Adult,YA Contemporary,French,2012,eBook,506,4.85,9.32,4.0,147
1167,978-376-40065-0,The Ancient Mirror,329,8,Business,Entrepreneurship,English,2018,Paperback,601,8.57,22.91,4.1,143
1168,978-224-21457-8,The Midnight Flame,471,3,Young Adult,YA Romance,English,2000,Paperback,497,10.78,19.04,4.7,63
1169,978-761-51042-1,The Last Storm,471,19,Fiction,Literary Fiction,English,2006,Paperback,161,5.26,9.99,3.8,233
1170,978-485-13984-3,The Hidden Garden,176,39,Poetry,Contemporary Poetry,English,2018,eBook,500,4.55,7.72,4.2,216
1171,978-186-98452-3,The Fading Labyrinth,34,5,Biography,Autobiography,English,2005,Paperback,364,4.88,10.26,4.0,72
1172,978-720-99950-4,The Secret Promise,204,91,Fiction,Historical Fiction,English,2017,eBook,408,4.28,7.48,5.0,199
1173,978-289-78755-7,The Shattered Symphony,224,66,History,Ancient History,English,2020,Paperback,379,6.03,12.44,4.7,74
1174,978-880-12534-0,The Golden Garden,8,13,Science Fiction,Space Opera,Chinese,2023,Paperback,366,7.44,15.56,3.8,153
1175,978-848-93021-8,The Secret Symphony,489,86,Biography,Political Biography,German,2000,Hardcover,285,7.81,20.89,4.7,39
1176,978-432-21936-5,The Midnight Letter,92,75,Self-Help,Personal Finance,English,2007,Paperback,351,8.09,14.62,3.9,191
1177,978-599-93135-8,The Broken Compass,290,31,Fantasy,Fairy Tale Retelling,English,2003,eBook,618,4.41,9.73,3.6,59
1178,978-610-36673-7,The Endless Orchard,181,33,Poetry,Spoken Word,Spanish,2008,Paperback,277,6.75,13.5,3.7,41
1179,978-687-68169-8,The Silent Garden,357,70,Self-Help,Productivity,English,2016,Hardcover,651,14.24,27.78,4.0,38
1180,978-162-23204-5,The Silent Tide,333,51,Business,Marketing,German,2001,Paperback,426,8.6,15.81,3.5,106
1181,978-392-12204-3,The Golden Tide,456,96,Biography,Political Biography,Chinese,1998,Paperback,547,9.84,19.92,3.6,133
1182,978-253-11026-3,The Restless Labyrinth,32,91,History,Military History,English,1999,Paperback,202,5.59,11.06,3.1,65
1183,978-727-82996-5,The Fading Echo,140,94,Poetry,Sonnets,English,2017,Paperback,265,6.66,13.86,3.4,145
1184,978-162-38518-3,The Scarlet Flame,175,64,Mystery,Noir,English,2025,eBook,751,5.02,9.97,4.0,13
1185,978-564-43069-6,The Burning Promise,450,78,Cooking,Healthy Eating,English,1993,eBook,701,4.32,9.37,4.5,117
1186,978-754-33958-0,The Hidden Letter,183,44,Science Fiction,Space Opera,English,2025,Audiobook,168,8.03,14.76,4.4,91
1187,978-952-55605-7,The Secret Storm,256,76,Business,Marketing,Portuguese,1991,Hardcover,752,21.39,38.71,4.1,50
1188,978-358-52941-1,The Hidden Symphony,396,70,Children,Chapter Book,English,2009,Paperback,706,9.95,20.76,3.1,32
1189,978-107-14145-8,The Secret Chronicle,460,51,Self-Help,Personal Finance,English,1994,Hardcover,215,10.1,26.11,3.4,132
1190,978-750-78464-1,The Fading Horizon,138,23,Mystery,Noir,English,2024,Paperback,288,4.66,10.51,3.8,32
1191,978-101-16653-1,The Wandering Storm,331,97,History,World History,English,2017,Hardcover,244,10.05,17.94,4.4,109
1192,978-159-43887-7,The Fading Echo,446,2,History,Military History,Spanish,2002,Hardcover,717,20.13,34.76,3.6,22
1193,978-990-24388-7,The Hidden Orchard,135,12,Business,Economics,English,2014,Paperback,717,9.32,22.37,3.2,16
1194,978-875-10170-6,The Secret Journey,472,62,Poetry,Contemporary Poetry,English,2020,Paperback,624,10.85,18.53,4.7,110
1195,978-736-35417-8,The Endless Echo,197,39,Self-Help,Mindfulness,German,1997,Paperback,295,4.78,11.41,3.5,101
1196,978-851-52825-2,The Restless Storm,111,87,Thriller,Psychological Thriller,French,2012,eBook,764,7.51,12.96,3.3,41
1197,978-167-31863-7,The Secret Symphony,399,5,Thriller,Spy Thriller,English,2000,eBook,713,6.95,11.9,4.0,139
1198,978-179-46269-3,The Scarlet Harbor,189,70,Thriller,Action Thriller,English,2015,Paperback,729,9.99,20.98,3.9,200
1199,978-370-76209-4,The Quiet Echo,208,24,Fiction,Short Stories,German,2010,Paperback,371,9.37,15.95,3.6,143
1200,978-121-69744-4,The Quiet Journey,367,52,Fiction,Literary Fiction,English,2015,Paperback,610,9.34,19.16,3.9,92
1201,978-898-15760-0,The Distant Storm,111,44,Horror,Gothic Horror,English,2012,Hardcover,592,13.39,30.11,3.4,167
1202,978-150-13519-5,The Shattered Labyrinth,135,15,Mystery,Noir,English,2012,Hardcover,226,10.5,19.01,3.6,96
1203,978-589-56225-6,The Hidden Compass,358,42,Biography,Political Biography,English,1993,Paperback,527,6.12,16.24,3.9,42
1204,978-867-90516-1,The Forgotten Kingdom,414,9,Young Adult,YA Contemporary,English,2020,Hardcover,504,10.09,24.97,2.8,104
1205,978-760-96155-8,The Frozen Promise,91,86,Children,Picture Book,Japanese,1996,Hardcover,529,10.89,26.99,4.4,200
1206,978-310-65433-4,The Midnight Echo,487,28,Thriller,Legal Thriller,German,2004,eBook,357,4.1,8.12,3.1,21
1207,978-522-25899-1,The Frozen Tide,25,11,Horror,Slasher,Portuguese,2008,eBook,588,4.43,8.41,3.4,65
1208,978-592-11679-5,The Secret Storm,316,97,Science Fiction,Cyberpunk,Italian,2020,Hardcover,740,21.27,38.02,4.5,49
1209,978-790-48982-1,The Burning Letter,210,62,Self-Help,Mindfulness,English,2012,Paperback,543,10.48,18.22,4.2,115
1210,978-483-22046-0,The Wandering Harbor,81,47,Fantasy,Epic Fantasy,English,1996,Audiobook,730,13.91,24.45,3.9,82
1211,978-356-67685-6,The Secret Labyrinth,392,49,Self-Help,Personal Finance,Chinese,2000,Paperback,660,12.29,23.61,3.0,31
1212,978-815-66846-0,The Last Legacy,1,81,Fantasy,Urban Fantasy,Portuguese,1997,eBook,339,4.59,7.94,3.6,85
1213,978-896-13722-0,The Midnight Tide,141,41,Business,Leadership,French,2011,Hardcover,635,11.55,27.58,3.8,112
1214,978-539-77643-6,The Golden River,205,2,Children,Chapter Book,English,2015,Audiobook,590,14.75,27.76,3.8,135
1215,978-125-36534-0,The Last Flame,347,68,Mystery,Cozy Mystery,English,2015,Hardcover,780,14.97,40.54,4.5,327
1216,978-550-38775-7,The Forgotten River,114,48,Children,Picture Book,Italian,2017,Paperback,356,4.9,12.86,5.0,101
1217,978-899-22907-7,The Shattered Compass,27,13,Thriller,Action Thriller,English,2015,Audiobook,234,5.97,14.68,4.2,106
1218,978-989-51699-1,The Golden Garden,387,25,Self-Help,Career Development,Japanese,2022,eBook,594,3.76,10.02,3.6,88
1219,978-460-94049-4,The Hidden Kingdom,42,38,Science Fiction,Dystopian,English,2022,Hardcover,562,13.96,23.61,4.6,431
1220,978-234-70438-0,The Golden Shadow,235,96,Self-Help,Career Development,Portuguese,1999,eBook,549,4.86,10.42,3.6,59
1221,978-614-43447-5,The Burning Promise,334,82,Fantasy,Epic Fantasy,English,2000,eBook,637,6.86,11.9,2.5,52
1222,978-846-68081-0,The Whispering Mirror,317,20,Science Fiction,Space Opera,Italian,1992,Paperback,477,8.57,18.26,3.2,71
1223,978-949-64384-8,The Frozen Labyrinth,53,22,History,Military History,English,1999,Hardcover,141,8.99,17.13,2.6,21
1224,978-146-80773-1,The Shattered Compass,304,5,Self-Help,Personal Finance,German,2008,Paperback,734,10.18,23.65,3.7,126
1225,978-361-92133-6,The Last Symphony,7,21,Romance,Contemporary Romance,English,2013,Audiobook,314,8.53,14.52,3.8,106
1226,978-529-15125-1,The Quiet Symphony,19,17,Fiction,Literary Fiction,English,2021,Hardcover,292,9.82,27.38,3.0,47
1227,978-188-92912-1,The Hidden Storm,119,53,Biography,Political Biography,English,2011,Paperback,689,10.16,19.37,3.4,120
1228,978-896-18708-4,The Restless Flame,354,7,Cooking,Healthy Eating,German,2024,Hardcover,678,18.23,31.02,3.1,98
1229,978-200-57304-5,The Endless Kingdom,106,55,Young Adult,YA Contemporary,English,2009,Hardcover,473,13.76,25.15,3.8,39
1230,978-698-69297-8,The Burning Storm,413,32,Fiction,Short Stories,French,2020,Paperback,602,10.02,17.99,3.4,117
1231,978-925-78330-0,The Distant River,69,68,Business,Entrepreneurship,English,2019,Paperback,176,4.63,10.91,4.5,20
1232,978-716-17971-0,The Forgotten Promise,236,100,Biography,Political Biography,Spanish,2007,Hardcover,316,9.97,21.54,4.0,102
1233,978-786-45570-3,The Silent Legacy,241,96,History,Military History,English,2021,Hardcover,290,8.41,21.91,4.8,59
